SiteType,SiteID,CameraCaptures,Settings,TriggerID,trap_day,ImageFile1,Image1DateTime,ImageURL,ImageEmbedCode,ImageFile2,Image2DateTime,file_issues,species_detected,human_detected,individuals,detection_duration,notes
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_058,,11230058.AVI,2021:11:24 05:59:50-05:00,https://kaltura.uga.edu/media/t/1_upk0jqmi,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_upk0jqmi&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_ph7a37iy"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,small_rodent,,,20,
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_059,,11230059.AVI,2021:11:24 06:05:32-05:00,https://kaltura.uga.edu/media/t/1_14dg5y4f,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_14dg5y4f&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_7mjk29gw"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,small_rodent,,,20,
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_060,,11250060.AVI,2021:11:25 09:02:56-05:00,https://kaltura.uga.edu/media/t/1_ihizq7g8,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_ihizq7g8&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_fsio136k"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,piece of trash blowing across,false_trigger,,,20,
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_061,,12020061.AVI,2021:12:02 11:02:52-05:00,https://kaltura.uga.edu/media/t/1_xvsdp0uw,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_xvsdp0uw&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_6jy4nx03"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,raccoon,,,20,
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_062,,12020062.AVI,2021:12:03 04:44:12-05:00,https://kaltura.uga.edu/media/t/1_h6iase35,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_v2ahw818&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_ib0mxfn8"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,raccoon,,,20,
building,GCBAR,GCBAR_CC_06Dec2021,20 second video,GCBAR_CC_06Dec2021_063,,12050063.AVI,2021:12:05 11:44:04-05:00,https://kaltura.uga.edu/media/t/1_h6iase35,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_h6iase35&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_kybogg51"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,raccoon,,,20,
building,GCBAR,GCBAR_CC_13Sep2021,60 second video,GCBAR_CC_13Sep2021_001,,06020001.AVI,2022:06:03 01:35:48-04:00,https://kaltura.uga.edu/media/t/1_6gwgbkvy,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_6gwgbkvy&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_3aw8q3oq"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,maintenance,,,,60,
building,GCBAR,GCBAR_CC_13Sep2021,60 second video,GCBAR_CC_13Sep2021_002,,06020002.AVI,2022:06:03 01:39:18-04:00,https://kaltura.uga.edu/media/t/1_z836bvco,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_z836bvco&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_mg5rsn3h"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,maintenance,,,,60,
building,GCBAR,GCBAR_CC_13Sep2021,20 second video,GCBAR_CC_13Sep2021_003,,06030003.AVI,2022:06:03 13:54:48-04:00,https://kaltura.uga.edu/media/t/1_hmn5vz0a,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_hmn5vz0a&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_00rxuio5"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,raccoon,,,20,
building,GCBAR,GCBAR_CC_13Sep2021,60 second video,GCBAR_CC_13Sep2021_004,,06030004.AVI,2022:06:03 17:14:20-04:00,https://kaltura.uga.edu/media/t/1_kq5pjk1o,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_kq5pjk1o&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_vcvkhdhk"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,false_trigger,,,60,
building,GCBAR,GCBAR_CC_13Sep2021,60 second video,GCBAR_CC_13Sep2021_005,,06030005.AVI,2022:06:03 17:28:36-04:00,https://kaltura.uga.edu/media/t/1_2dkso2wo,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_2dkso2wo&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_33a8y6j5"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,false_trigger,,,60,
building,GCBAR,GCBAR_CC_13Sep2021,60 second video,GCBAR_CC_13Sep2021_006,,06030006.AVI,2022:06:03 17:38:34-04:00,https://kaltura.uga.edu/media/t/1_ocwj9edy,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_ocwj9edy&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_av2frfud"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,false_trigger,,,60,
building,GCBAR,GCBAR_CC_13Sep2021,60 second video,GCBAR_CC_13Sep2021_007,,06030007.AVI,2022:06:03 17:39:56-04:00,https://kaltura.uga.edu/media/t/1_a7044pd9,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_a7044pd9&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_uheht6ms"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,false_trigger,,,60,
building,GCBAR,GCBAR_CC_13Sep2021,60 second video,GCBAR_CC_13Sep2021_008,,06030008.AVI,2022:06:03 17:42:08-04:00,https://kaltura.uga.edu/media/t/1_4v3da8bn,"<iframe id=""kaltura_player"" src=""https://cdnapisec.kaltura.com/p/1727411/sp/172741100/embedIframeJs/uiconf_id/26879422/partner_id/1727411?iframeembed=true&playerId=kaltura_player&entry_id=1_4v3da8bn&flashvars[streamerType]=auto&amp;flashvars[localizationCode]=en&amp;flashvars[leadWithHTML5]=true&amp;flashvars[sideBarContainer.plugin]=true&amp;flashvars[sideBarContainer.position]=left&amp;flashvars[sideBarContainer.clickToClose]=true&amp;flashvars[chapters.plugin]=true&amp;flashvars[chapters.layout]=vertical&amp;flashvars[chapters.thumbnailRotator]=false&amp;flashvars[streamSelector.plugin]=true&amp;flashvars[EmbedPlayer.SpinnerTarget]=videoHolder&amp;flashvars[dualScreen.plugin]=true&amp;flashvars[hotspots.plugin]=1&amp;flashvars[Kaltura.addCrossoriginToIframe]=true&amp;&wid=1_zlaqhu5i"" width=""640"" height=""360"" allowfullscreen webkitallowfullscreen mozAllowFullScreen allow=""autoplay *; fullscreen *; encrypted-media *"" sandbox=""allow-forms allow-same-origin allow-scripts allow-top-navigation allow-pointer-lock allow-popups allow-modals allow-orientation-lock allow-popups-to-escape-sandbox allow-presentation allow-top-navigation-by-user-activation"" frameborder=""0"" title=""Kaltura Player""></iframe>",,,,false_trigger,,,60,
